id;timestamp;schema_id;schema_value
177;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","credentialSubject":{"id":"did:pkh:eth:0x89c2a7cf7e0751293ee5f3cd6a228b9d3622af15","trustworthiness":[{"scope":"Software security","level":0.6591517,"reason":[]}]},"proof":{"signature":"231541a202c338d9ed6d1dca64d2446839731d092aaf27fee08aae780bcb6bbc0c89cadafb4182ed55c9b7530205e37547b034900893f1d60a61f479c85dbf7000"}}
178;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","credentialSubject":{"id":"did:pkh:eth:0xd49725907398d4fa0279f0bca6c1b4182ad85091","trustworthiness":[{"scope":"Software security","level":0.8641825,"reason":[]}]},"proof":{"signature":"5f48ab785d4f063b07fb72c85ca622690984b4b58d325b9818c846a8f2925d4c057b3c4491a36e614357a17743e9b4dcd0879765fa8445d3001a06fa656d0b1e00"}}
179;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","credentialSubject":{"id":"did:pkh:eth:0x6759900fb0f888554685465d16768c662c7f45e8","trustworthiness":[{"scope":"Software security","level":0.2691453,"reason":[]}]},"proof":{"signature":"b582462569df61c73d6ad1e362d1d07b183707122e158a14dcd3a2e910e0c7596010666fd18c731899b4cbe4416d31e48c17172c67bfa4935075995761e7d31401"}}
180;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","credentialSubject":{"id":"did:pkh:eth:0x9f988360b1ddec6e779de737cd56ce3910658956","trustworthiness":[{"scope":"Software security","level":0.9285402,"reason":[]}]},"proof":{"signature":"82e2fd61822f616c6db12d303438f0d52c05741c8a424ef80af7a844039961f046f54aa3847a61047627280cb16db7e1ce4987ae60f1f0198e8d1b9d00a9759c01"}}
181;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x90f8bf6a479f320ead074411a4b0e7944ea8c9c5","trustworthiness":[{"scope":"Software security","level":0.7747149,"reason":[]}]},"proof":{"signature":"b362d5861593da2e64878b7304470d8237372587e0f1c13c775c0b89af5fe0ad7d13d5655952179b43566578bf210cd44487afef39efbfa9b86ca779cb6bddef00"}}
182;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x126409ed86b1995d8ede6e77bc080c98ec7d4c72","trustworthiness":[{"scope":"Software security","level":0.83756024,"reason":[]}]},"proof":{"signature":"58fd0e67b172bfd11ead888c67a76936571389051f216c8b6dde47660dd80e3357c53911c567b0ea0b4aaffe7e2edde68d50f6baca8d5f4b54410168a715ffd001"}}
183;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x6902fb21457eca6354446cce4ad35dba89c23f7c","trustworthiness":[{"scope":"Software security","level":0.2662254,"reason":[]}]},"proof":{"signature":"c305c992c64c24064024b07158a29a28e1a613dbdc853caaff5cf4500e20ba6b27ae445b84d475dfb240b836d9792ede37e6782236db1dd0f312c492cb74e3cd01"}}
184;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x5356ac1839e3a93ef17e5e43efb535a9ca479eb7","trustworthiness":[{"scope":"Software security","level":0.122959316,"reason":[]}]},"proof":{"signature":"b51a837be2ec042ad661dff81f306409677b55aa4d0dbec0d70c6267a8b4412b5c809d2934f29edb7468be728ffd3f2e79a2e7d08df84cbc42957a5548c40c0700"}}
185;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x86d21b267422e86ef9be2ac5d6f14083418f0539","trustworthiness":[{"scope":"Software security","level":0.85061884,"reason":[]}]},"proof":{"signature":"6332d4566b3b9ce1d05068dd81c339161c190dc2108e00458e5a7afbe6063c190cdc30a9e4ec31ba84f159a95ec440dcae80ad5533dd12bc28c35b4e0f10115000"}}
186;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x0409c03bd5cde214e8dbce02b40967a7ec8098bb","trustworthiness":[{"scope":"Software security","level":0.9383969,"reason":[]}]},"proof":{"signature":"dd5b1195cc37f59a2f4ddb3e0230a2950c3088445b07dee9f42aeca305d543c87c0f0b0ce55327ba814a3149005b5508690337967aed2315b1e3ac3d263d2cb000"}}
187;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x3a07383352d5681b9b7c39195de40a5801e47fa9","trustworthiness":[{"scope":"Software security","level":0.8497403,"reason":[]}]},"proof":{"signature":"7a83ffebd9718b2442afd95ab40b9daf7df7fecfa38035139c5965879632a1b46177ff78694d82858fb052305671db3281cc51ef6567f25fade6ffac6ee3123d01"}}
188;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0xb520af9aa84fc46d88b79fb19753bc2b3bf7fe0a","trustworthiness":[{"scope":"Software security","level":0.28931862,"reason":[]}]},"proof":{"signature":"803feef5894a82f2a28aaf9f93702e68f1dca276bce5d5e55befe99a63a77fae77ac92aebf6c082889551420c8bb11c59270b503faf67c76c35601769d1f358201"}}
189;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x962a96fe5f3197a010d64655cdbe982c10506906","trustworthiness":[{"scope":"Software security","level":0.40388453,"reason":[]}]},"proof":{"signature":"7665a25e21f1a2361d7c39de87ec17b1a57bcafbf8304624de5080263118017c786f57cd855805e960fe7f65fc0c61d71e872082168bd9c6fa6fed3187fb79f800"}}
190;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","trustworthiness":[{"scope":"Software security","level":0.48446077,"reason":[]}]},"proof":{"signature":"caf00515e96207d2974d089e6b5f4b40b1706544d7f20d0454b2b855a2069ffc1c0de5b726d0d63e11fb42203f80b5dfea4af670643d01fa2df50c916b6dbd0c00"}}
191;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","trustworthiness":[{"scope":"Software security","level":0.2065829,"reason":[]}]},"proof":{"signature":"cd3dc35d040e8763c3701d95dfee6ea6984e6286a7d9c39c38c2f534422d540768929a3d523ed575e2e3bd4804844a7f96f431209ce8b6903db6bc6ea55e154d01"}}
192;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","trustworthiness":[{"scope":"Software security","level":0.41084576,"reason":[]}]},"proof":{"signature":"927e9d508a9afd55090f66eca867cc6106aadee4d3946bd5706c67f2a52e865d1d0abd8cea01d4d249ee305911573f053d9fb24ded306fa770ab23c04990e80f01"}}
193;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0xd6c63cc8173db6b9cd263bda4d21f4ce0ae48e5e","trustworthiness":[{"scope":"Software security","level":0.12759727,"reason":[]}]},"proof":{"signature":"a63090a5def93ff9f6cfee3d32093e054325961751f035480bb6f1dd244dedea614bd40ccee721aceaf7d51827ba1724ff41de606abfd6669189dc05899647b201"}}
194;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x35c7fc7b3f8229f1de12b662f34d11cad57e4fd8","trustworthiness":[{"scope":"Software security","level":0.42800707,"reason":[]}]},"proof":{"signature":"eb75b90a3db268bbef299c3398573fb24af67920d42ae80db1895f1d0f160cba7be926ee129c0be092f915174525c0faf2284e17cda73cc0df51d433574e4a5901"}}
195;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x3af2183e588d6fa3d907dfc2304a6eb7d35f20d7","trustworthiness":[{"scope":"Software security","level":0.0794937,"reason":[]}]},"proof":{"signature":"ef449531e699d2f24cea06c1d9c064fd452a5a89b0fd4f4484b1d9f7bacc5b416cf6aeba4c2d51bafee4a207d9ca4d60823cf8e9e4eccb40afe243ecf3fec1aa01"}}
196;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x061f027bbc0338abfc8f72a5d9a2d238fd4304fe","trustworthiness":[{"scope":"Software security","level":0.54150414,"reason":[]}]},"proof":{"signature":"0b8ef9ca8dc39c247dddd905918430c3913342f968c1b8a66fe0a0acbafe8ab726d1c2efe670a3ca424538c216090d93a12dd6d1148033d2c9a031890cbec0f100"}}
197;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x89c2a7cf7e0751293ee5f3cd6a228b9d3622af15","trustworthiness":[{"scope":"Software security","level":0.84268713,"reason":[]}]},"proof":{"signature":"5afed79f1a8e08adb519532edef4f862c6d141defab5cca6c6a0c834984afef31edb8a1377e80756c59ac4471afc96d602216fdb7a43d85bd9557343292ae78800"}}
198;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0xd49725907398d4fa0279f0bca6c1b4182ad85091","trustworthiness":[{"scope":"Software security","level":0.27645856,"reason":[]}]},"proof":{"signature":"b49c42bc85acde3bee1a9682923fd75340e8dea4c22e777401e85fd4439a6b7f6ba7a1cb1a28139320a7add413701d2a076aedf9c1125a6b9004c2206b4e097101"}}
199;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x6759900fb0f888554685465d16768c662c7f45e8","trustworthiness":[{"scope":"Software security","level":0.6893637,"reason":[]}]},"proof":{"signature":"d877dd0300e74e50616b73cefacedbe202acd0bd9f9a8441618aef1eeee2d9b6091168f372163403655ca58dce7385701155478390cddd2d3c25dbe59dddd6c801"}}
200;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","credentialSubject":{"id":"did:pkh:eth:0x9f988360b1ddec6e779de737cd56ce3910658956","trustworthiness":[{"scope":"Software security","level":0.45784444,"reason":[]}]},"proof":{"signature":"dd5ddf9c49fe6de1ce53d918eb144270dd9d1761b071a9bbe85c2d1a44dd61f05de7b967b6ea1c064a7a035b8fa0f9eca0da877c2cf9a28b68b88fadd72471c401"}}
201;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x90f8bf6a479f320ead074411a4b0e7944ea8c9c5","trustworthiness":[{"scope":"Software security","level":0.20328432,"reason":[]}]},"proof":{"signature":"ff92d111422710a66f975aca5c66488b12fffb226ec4a1198d8062916128d4172cbfbd0550d185d21b7127086ae4e6fe5613fb75b281c7aeaaaff1be7cbc103f00"}}
202;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x126409ed86b1995d8ede6e77bc080c98ec7d4c72","trustworthiness":[{"scope":"Software security","level":0.21794373,"reason":[]}]},"proof":{"signature":"e618d79bbfd4093d48c1fa80e4631cef838bf944d6bae1b3d3667f2bacb89c1f6006845cd4a7b33c05afc065e2040f945beced6903baf3c5ab9b0a9c318baf6500"}}
203;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x6902fb21457eca6354446cce4ad35dba89c23f7c","trustworthiness":[{"scope":"Software security","level":0.5201255,"reason":[]}]},"proof":{"signature":"00feb8618e9ebfccf74fc3fecb1795c695e9143ad3a59239433072bcfde2b46a58a6dd480f4e368c752a7cb5ab42313df90a99e37ad9e9482a9f4ae484e74d9301"}}
204;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x5356ac1839e3a93ef17e5e43efb535a9ca479eb7","trustworthiness":[{"scope":"Software security","level":0.877308,"reason":[]}]},"proof":{"signature":"7d317939f8d89ab5afe12656782ceb265c6bdd008530d08d449d530a79b8b75770795a7183d5b6e8b897720fec4c3927431b5dccf16b13385209d11d5b47b65101"}}
205;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x86d21b267422e86ef9be2ac5d6f14083418f0539","trustworthiness":[{"scope":"Software security","level":0.32164335,"reason":[]}]},"proof":{"signature":"4fc0cb93e9a2d18d7f2ed72a94f22b688f5bdd8154b4e88b5f9f2e135045d7f53ca3764d025b9938e32c8d80e704328e8f98ae2aa7b56e48c3f7c1ad20ab753f00"}}
206;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x0409c03bd5cde214e8dbce02b40967a7ec8098bb","trustworthiness":[{"scope":"Software security","level":0.6275202,"reason":[]}]},"proof":{"signature":"937fd690584f0cb0c8962255abcacb123379f433ccd94b78b1970ae3c289f9f148a118c82abc72b50ef7f87b1ae037a056db8476d3ff3ce89f9b7fc6a3fb7be500"}}
207;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x3a07383352d5681b9b7c39195de40a5801e47fa9","trustworthiness":[{"scope":"Software security","level":0.48297757,"reason":[]}]},"proof":{"signature":"6dff114a6244ec803ef43ff61f899bf5242b873a9e06f84d1db79f5c738539c33ea642e0baac4e0e478886f9d19ab794466f7ba4976abc7396df5cc6ada9c02b00"}}
208;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0xb520af9aa84fc46d88b79fb19753bc2b3bf7fe0a","trustworthiness":[{"scope":"Software security","level":0.4094506,"reason":[]}]},"proof":{"signature":"f0c82636400e1621738f81c135fbab1c1f43835f9eb703c985b92c28b8b2dc44202b7490931318eee222fc21011443a28e7a3b615f6db79dc129539db0f8e0aa01"}}
209;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x962a96fe5f3197a010d64655cdbe982c10506906","trustworthiness":[{"scope":"Software security","level":0.64257663,"reason":[]}]},"proof":{"signature":"1fe9d4d228d50b9698e16cfd78863dbc259b741e6687f49c4845c733307a47721d408b7265a9f83349ece1fd85ac31c73a01b8955915ba1b26b02fa0b6856ab301"}}
210;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","trustworthiness":[{"scope":"Software security","level":0.3152426,"reason":[]}]},"proof":{"signature":"928995a97c2ba117b0459f454e87ab95ff8df5ffe8306aa3081e4c10d83907e05fdad4f42ab7cb70fa7026b791b39ff977b422f4ba1029766749b5ee8e8995ec01"}}
211;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","trustworthiness":[{"scope":"Software security","level":0.81156504,"reason":[]}]},"proof":{"signature":"f50d7808882ecb081852a8cd2854a62b67b47179bac5757bd9d7cba6f312f92172c669db12a352e4a37d52e0fd042e149596a47cb3f0d7c61e1da3c91c80775100"}}
212;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","trustworthiness":[{"scope":"Software security","level":0.36085945,"reason":[]}]},"proof":{"signature":"8a528a1dadce93dd199a36c5daf857197e1961435bd77a4f3826ffe58e74433c72d4ac9598a14691bc22c4c0145afad1efe9f839e237cd34e8789191830af29001"}}
213;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0xd6c63cc8173db6b9cd263bda4d21f4ce0ae48e5e","trustworthiness":[{"scope":"Software security","level":0.32700247,"reason":[]}]},"proof":{"signature":"d3930bfef63fcf226fa79f1fd3511af47429132dbd7fac02ffecea8f0060f31e4fa28a42861633ab44064050a0333b1d3889e312e50a0d0fa3a75b43ad4724a901"}}
214;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x35c7fc7b3f8229f1de12b662f34d11cad57e4fd8","trustworthiness":[{"scope":"Software security","level":0.76540315,"reason":[]}]},"proof":{"signature":"ffa4f66be9dcc825f210505e5727dcb46561cd093508d343525aa2dce999aade50689a8f8a468e33a62e10dd8f6b2a5ea71017238588c647db68e6be10b6bbe200"}}
215;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x3af2183e588d6fa3d907dfc2304a6eb7d35f20d7","trustworthiness":[{"scope":"Software security","level":0.9082601,"reason":[]}]},"proof":{"signature":"276db38287c22a24344be890d94a98edb3c537fd7cece0a9eccd3356d61715d518b307f0f5c34b12146351616feaa3d456a7ff22a65d01f5973a97dd30f39c6b00"}}
216;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x061f027bbc0338abfc8f72a5d9a2d238fd4304fe","trustworthiness":[{"scope":"Software security","level":0.5481527,"reason":[]}]},"proof":{"signature":"8b9832bf267e55b68de7f7954198dc34e51701c2e4da00fb710c43022bc38ad546f3f91c7bef64cf191d0ae9262631cd889add46519f384c8577543ca3f2a4de00"}}
217;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x89c2a7cf7e0751293ee5f3cd6a228b9d3622af15","trustworthiness":[{"scope":"Software security","level":0.53015745,"reason":[]}]},"proof":{"signature":"b18fe18d64a8b23bbe7a01043f6d7a2993694e8e4a22fe478cb46f49c87ffded26e63d814a51cd4254a0e9ea1a9a242f7361dec3e66d3715329d2aa44c0892f601"}}
218;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0xd49725907398d4fa0279f0bca6c1b4182ad85091","trustworthiness":[{"scope":"Software security","level":0.81642663,"reason":[]}]},"proof":{"signature":"adf74c003c8d4ba0a7328065a61b4bf0be150911e459c762148fce5ce5caaa200b566d484c8ca94bea6ff0bed7f593aa9ba19cbc3cf53058231acf7fcac9630c00"}}
219;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x6759900fb0f888554685465d16768c662c7f45e8","trustworthiness":[{"scope":"Software security","level":0.6466696,"reason":[]}]},"proof":{"signature":"d9585ad275366c8a68c918581e7c878c60144b0336199699bfc169480ad4f2161dede1e3e18d1dbe0690f8482499b86bea705985d552bd92ea7e2beaecdc374b00"}}
220;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","credentialSubject":{"id":"did:pkh:eth:0x9f988360b1ddec6e779de737cd56ce3910658956","trustworthiness":[{"scope":"Software security","level":0.24734646,"reason":[]}]},"proof":{"signature":"9c15ad9c66635115633df42ec16f7ecc2b7c629695710f28427171786eebd2b40d3b531d4a1cb04613dbb10a063ac7627028f5ff38c3a5c2b98387d09dcf6af201"}}
221;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x90f8bf6a479f320ead074411a4b0e7944ea8c9c5","trustworthiness":[{"scope":"Software security","level":0.020955086,"reason":[]}]},"proof":{"signature":"475466f6346543f7ff53302b90b0ca58fba29660fde9067f4a4c3df6c7bb4a7c46dec766abc8194aed828f3a42ecf5227cfa3cf2b1b799ac53c4619ecd01ed5101"}}
222;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x126409ed86b1995d8ede6e77bc080c98ec7d4c72","trustworthiness":[{"scope":"Software security","level":0.47763556,"reason":[]}]},"proof":{"signature":"e87e26106dd44c32a3f34e358206f0347e7c608598c64666ea36910ff452496a1f3749eba54e1da2dac6771805ead9968df669cd9ea8ff2333bca94076dc04a101"}}
223;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x6902fb21457eca6354446cce4ad35dba89c23f7c","trustworthiness":[{"scope":"Software security","level":0.23379105,"reason":[]}]},"proof":{"signature":"10c5b7118719bab8e943db95445888c8532de282d29674a8657da4d5b3312a0b4b3b47417038cd668807a7cccc6ce3e79e55299a244eb70ab047535ebdbb48ff00"}}
224;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x5356ac1839e3a93ef17e5e43efb535a9ca479eb7","trustworthiness":[{"scope":"Software security","level":0.12583023,"reason":[]}]},"proof":{"signature":"bdbbf6e696239c6dfd2a4ad847dd933d1d7f9372c72e127d159cd99d63e0974f06a4d089dbb152cfa29b5984f285f06607df2d618082bb14eb93be5369b2f08501"}}
225;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x86d21b267422e86ef9be2ac5d6f14083418f0539","trustworthiness":[{"scope":"Software security","level":0.28191018,"reason":[]}]},"proof":{"signature":"7615a37d1577bf2ab41737ffe69a87463e0f56209be52d9c0455b36659d4852f4be8fa35901f741a8a5718fd83b382606846399aa4686c7b5d96add2ad180a9f01"}}
226;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x0409c03bd5cde214e8dbce02b40967a7ec8098bb","trustworthiness":[{"scope":"Software security","level":0.55771285,"reason":[]}]},"proof":{"signature":"a5c42f638a4d37d089255efbb04b2c3b469d46d5c11365ea9bb7e03d5bc014ea344c15ca8d7c580c8fd22739469cf292c789c8c17dfe9ee082235259f2569ea800"}}
227;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x3a07383352d5681b9b7c39195de40a5801e47fa9","trustworthiness":[{"scope":"Software security","level":0.4480009,"reason":[]}]},"proof":{"signature":"091d6e7c4e73f1f3cbeb2c7607a7b5e925fbf3a9efa4898c991d82dd16826c3b27edb54e3baddb1c08e18db0ae2e93bc2661d1b68ca67401c438de301f5a407e01"}}
228;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0xb520af9aa84fc46d88b79fb19753bc2b3bf7fe0a","trustworthiness":[{"scope":"Software security","level":0.132366,"reason":[]}]},"proof":{"signature":"443133febc38b22cad9d6115ad9a71cb53e31709e464c7861c344b7cb467094b55ddc8d13eafc1328b028814db86648873ef807162bceee49c824aa632248aae00"}}
229;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x962a96fe5f3197a010d64655cdbe982c10506906","trustworthiness":[{"scope":"Software security","level":0.45885092,"reason":[]}]},"proof":{"signature":"e10543f42b1b11f7a6c539a50c2e2ef2ced89c5736c8b9b0932ea3169c708a1a48ff16a170c28d4b79a07e0cc1c5df19b3470aaf9bc5d245f4b2349b70a8192601"}}
230;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0xd68a2f7d04c339aee2563878b76ea18f4881f0f3","trustworthiness":[{"scope":"Software security","level":0.7217039,"reason":[]}]},"proof":{"signature":"75138ed005553e1bc2213bf85fb972fdd10a0b9ae167f0f4f0c9038c7d7249a5467732b63fe241fa337838b958c9b9130ca85cf448ec6212d6f2eba6211d9a1c00"}}
231;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x1d37ac9dec4bef208dabead053961b2500b43bbb","trustworthiness":[{"scope":"Software security","level":0.883413,"reason":[]}]},"proof":{"signature":"4c3b10f15dbe6734cc1704e932304986e760f157cb3fe7db699fecdd66eb988c0e13067882057aa414e4a733032bf58412b7e45aef1d0769bd22e027c785da9900"}}
232;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0x571b379e95362b8a314ab5c39041340172458ca8","trustworthiness":[{"scope":"Software security","level":0.35528004,"reason":[]}]},"proof":{"signature":"52817eb1ce711dcd46e0e1db548db81b961e2e105179e1610412044ec9701a97337a8ef3b7898e6a5428bb2b57e08a7eec92fc343e2dde45da308e0b246b504a01"}}
233;2397848;2;{"type":"TrustCredential","issuer":"did:pkh:eth:0xa43f4bb12aa9e2e02cb5e516df5bae16347f3849","credentialSubject":{"id":"did:pkh:eth:0xd6c63cc8173db6b9cd263bda4d21f4ce0ae48e5e","trustworthiness":[{"scope":"Software security","level":0.6890066,"reason":[]}]},"proof":{"signature":"fde7fe1bfa8f678017e4651a81265df4feeea25cf7cbf9e40badb266dbcac6b55df0e409fc863ca2c19ced0b80cd1b3c06ea99dffb4ebad6ee1a4713a912a7c701"}}
